h,beta_gpr,se_gpr,lb_gpr,ub_gpr,beta_event,se_event,lb_event,ub_event,nobs,impulse,outcome,outcome_label,specification,gpr_test_series
10,2.09111124884372,2.21614944204367,-1.55413019876829,5.73635269645573,-7.10262675556493,4.81774172289448,-15.0271067021834,0.821853191053493,130,n_OilSpecificRealizedShock_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
11,2.70892192652442,2.06716647819691,-0.69126435265026,6.1091082056991,-3.55526202862549,3.85699764452992,-9.89945859337381,2.78893453612284,129,n_OilSpecificRealizedShock_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
12,2.50271591314742,2.40067496083038,-1.44604300330602,6.45147482960085,-6.87600288381504,4.77740467813484,-14.7341342960601,0.982128528429982,128,n_OilSpecificRealizedShock_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
0,0.210827571979145,1.16747717220771,-1.70950148910976,2.13115663306805,1.51696289841049,1.59184884812154,-1.10139545298075,4.13532124980173,140,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
1,-0.232406235872614,1.88978302133621,-3.34082269266879,2.87601022092357,1.22122196991726,2.04801688266876,-2.1474660275983,4.58990996743281,139,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
2,-1.39838918526903,1.29978417560562,-3.53634390076807,0.739565530230004,0.546797606484601,1.840652463873,-2.48080627467407,3.57440148764327,138,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
3,0.748797637007085,1.23269086909374,-1.27879840993172,2.77639368394589,3.50666923199502,2.07913257152014,0.086800480817177,6.92653798317287,137,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
4,1.97588235886382,2.11184023518757,-1.4977857115265,5.44955042925414,2.61675019614277,2.3083661758222,-1.18017428049048,6.41367467277602,136,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
5,3.48318883585171,2.27545100104484,-0.259594996167258,7.22597266787068,3.1789834219257,3.142726821027,-1.99034218815824,8.34830903200964,135,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
6,3.00752310086635,1.71349744989917,0.189070605627607,5.8259755961051,2.36167782006513,2.1728429993442,-1.21233086820229,5.93568650833255,134,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
7,2.91485555699374,1.79647067894938,-0.0400757549881257,5.86978686897561,3.71130489105605,2.54632369232999,-0.477024869665395,7.8996346517775,133,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
8,3.05514225016012,2.05871956644338,-0.331150095580237,6.44143459590048,4.06592610640726,2.40736207336946,0.106167868640084,8.02568434417443,132,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
9,1.63372623517025,1.94420140954757,-1.56420050484823,4.83165297518873,-3.02521155032046,2.49618201488572,-7.13106559103626,1.08064249039535,131,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
10,0.349277593788124,1.16769843101328,-1.57141540564961,2.26997059322585,-5.94795571699134,2.6621295626923,-10.3267691836005,-1.56914225038218,130,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
11,0.423226930574419,1.4845502661296,-2.01864095906062,2.86509482020946,-3.10075323451326,2.88728993092379,-7.84992254945373,1.6484160804272,129,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
12,1.36674325451193,1.2165784378985,-0.634350201536372,3.36783671056024,-2.41678279227552,2.94756813215309,-7.26510092513411,2.43153534058307,128,n_OilSpecificRealizedShock_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
0,0.195790242208732,0.144379239773304,-0.0416924739888838,0.433272958406347,0.260562419943926,0.244659133825366,-0.141866043695534,0.662990883583385,140,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
1,-0.0264616364928273,0.227430534587717,-0.400551576188946,0.347628303203291,-0.250306727371737,0.459669479701418,-1.00639573825751,0.505782283514037,139,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
2,-0.175987545519369,0.193769815055037,-0.494710528606362,0.142735437567625,-0.387483846342878,0.280731002216964,-0.849245253537173,0.0742775608514172,138,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
3,-0.459847088530641,0.221848984804961,-0.824756195822584,-0.0949379812386986,-0.403056998868153,0.362913076638657,-0.999995889245366,0.193881891509059,137,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
4,-0.645175924680459,0.241935625663496,-1.04312461604183,-0.247227233319083,-0.468505508150901,0.39413166987851,-1.11679441484701,0.179783398545207,136,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
5,-0.973353327920146,0.279982372756698,-1.43388334923148,-0.512823306608812,-1.47937660436845,0.622392229440449,-2.50312072034999,-0.455632488386917,135,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
6,-0.96334682977437,0.284458924687693,-1.43124012376564,-0.495453535783102,-1.45793300931526,0.649260470037985,-2.52587144829345,-0.389994570337059,134,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
7,-0.65110533644701,0.267419787221251,-1.09097174337648,-0.211238929517544,-0.95074375360087,0.538181612486979,-1.83597373085867,-0.0655137763430713,133,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
8,-0.320373236597482,0.230397954269534,-0.699344147319924,0.05859767412496,-0.627103222344639,0.48369243655134,-1.42270648093511,0.168500036245828,132,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
9,-0.227828038173932,0.258081100470352,-0.652333672330217,0.196677595982353,-0.893443318626884,0.396715542129022,-1.54598231696583,-0.240904320287943,131,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
10,-0.0907334876646218,0.26995836920415,-0.534775490375972,0.353308515046729,-0.230820190153126,0.444568819128651,-0.96207082472642,0.500430444420169,130,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
11,0.223779725425607,0.221993761548935,-0.141367518418758,0.588926969269973,0.343442290571122,0.461591670983601,-0.415808443616845,1.10269302475909,129,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
12,0.526763597829448,0.282156033869778,0.0626582221525023,0.990868973506394,0.904205865631705,0.483697898125677,0.108593623550882,1.69981810771253,128,n_OilSpecificRealizedShock_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
0,-0.0845655030823425,0.210502997733354,-0.430812122388208,0.261681116223523,0.35092458782366,0.394634632348528,-0.298191618515477,1.0000407941628,140,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
1,-0.0822185656280797,0.326732200738619,-0.619645211054833,0.455208079798674,-0.46676799813518,0.762958793795208,-1.72172353732375,0.788187541053388,139,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
2,-0.450565433519043,0.342924515218298,-1.01462606614644,0.113495199108349,-0.678571527724186,0.517126122503426,-1.5291683059153,0.172025250466925,138,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
3,-0.929243754311017,0.365852713527072,-1.53101791708606,-0.327469591535975,-0.601476479430683,0.571681875867676,-1.54180948641405,0.338856527552686,137,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
4,-0.991507200162081,0.356020057719275,-1.5771080833691,-0.405906316955059,-0.999621318368162,0.613851901003922,-2.00931784414552,0.0100752074091957,136,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
5,-1.46307021724057,0.412859393376485,-2.14216348785687,-0.783976946624274,-2.1019631971271,0.881694211813155,-3.55222111929008,-0.651705274964108,135,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
6,-1.68149915722895,0.41704156447723,-2.36747148714883,-0.995526827309057,-2.19838533568652,0.979469679112525,-3.80946958986375,-0.587301081509284,134,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
7,-1.33399948138139,0.418929262306575,-2.02307679792247,-0.64492216484032,-1.59781308831037,0.876800120105141,-3.0400209459768,-0.155605230643945,133,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
8,-0.752959239965108,0.397227211371425,-1.40633985931321,-0.099578620617001,-1.25914446690665,0.921316052118144,-2.77457451680179,0.256285582988491,132,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
9,-0.456813115968177,0.353655792278016,-1.03852512858907,0.124898896652714,-1.39882595279357,0.641149639534123,-2.45342326279991,-0.344228642787242,131,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
10,-0.202442364297204,0.442376371610381,-0.930086743618172,0.525202015023764,-0.455002088164556,0.802980518855456,-1.77578750697533,0.865783330646216,130,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
11,0.297034287540178,0.282453180485692,-0.167559850825691,0.761628425906048,-0.00228955032748869,0.687847030560258,-1.13369723333233,1.12911813267735,129,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
12,0.80397230687071,0.331660871662484,0.258438719198786,1.34950589454263,1.14966887344123,0.498354206931363,0.329949148663657,1.96938859821881,128,n_OilSpecificRealizedShock_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
0,-0.130597146068513,0.105090194466421,-0.303455133593642,0.0422608414566154,-0.400278246485169,0.234882450398266,-0.786625496930007,-0.0139309960403315,140,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
1,-0.342082444305754,0.126444899495726,-0.550065795850813,-0.134099092760695,-0.245763431410306,0.330790711813041,-0.789865733497845,0.298338870677233,139,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
2,-0.34998651106171,0.171949682299998,-0.632818569646015,-0.0671544524774046,-0.363482057035041,0.236520414784954,-0.752523519142139,0.0255594050720566,138,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
3,-0.0296409270246908,0.260452751300125,-0.458047579650192,0.39876572560081,0.00846600186703393,0.336716387000496,-0.545383168544727,0.562315172278795,137,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
4,0.0848974197305407,0.306069259865185,-0.418541712457062,0.588336551918143,0.202921244222207,0.359755790954644,-0.388824373346334,0.794666861790748,136,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
5,0.321479287987601,0.282455862712448,-0.143119262248676,0.786077838223877,0.739525002015183,0.52880335136446,-0.130279108420742,1.60932911245111,135,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
6,0.68403171994131,0.251802872273728,0.269852852205071,1.09821058767755,1.36485107642525,0.626236110596172,0.334784338583154,2.39491781426735,134,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
7,0.631755608814158,0.233036595435573,0.248444519599532,1.01506669802878,1.19742942864907,0.556801091484592,0.281573133830105,2.11328572346805,133,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
8,0.520118524121377,0.152766829203545,0.268839451028051,0.771397597214704,1.14338477523803,0.434698114889678,0.428370004332771,1.85839954614328,132,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
9,0.705567043175084,0.206246671524227,0.36632145747179,1.04481262887838,1.54808997829464,0.612767106141193,0.540177781281742,2.55600217530754,131,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
10,0.676955013006908,0.238010512967221,0.285462557500195,1.06844746851362,1.57517058964298,0.484898787939429,0.777583059596433,2.37275811968952,130,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
11,0.642757757186284,0.282205559564178,0.178570918991276,1.10694459538129,1.31559447032153,0.487184369352021,0.514247493398789,2.11694144724426,129,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
12,0.358254377452501,0.328338663719347,-0.181814664434667,0.898323419339669,0.868080402715011,0.418456194692199,0.179781213155236,1.55637959227479,128,n_OilSpecificRealizedShock_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_with_current_rawN_control,World
0,-0.867667685125542,1.3937935480484,-3.16025405785451,1.42491868760343,0.0469658786980398,3.29073335209165,-5.36580881082009,5.45974056821617,140,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
1,-2.63297446306704,1.8635994495663,-5.69832277687094,0.432373850736862,-1.65481120240055,3.71537691998926,-7.76606240473668,4.45643999993558,139,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
2,-2.32678439993537,1.63698302314364,-5.01938186281118,0.365813062940434,-2.97271032474535,3.75033295805439,-9.14145909307676,3.19603844358606,138,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
3,1.93013470189639,2.28142318531872,-1.82247249908629,5.68274190287907,2.66662539047863,5.48011196854271,-6.34735665707903,11.6806074380363,137,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
4,2.85161571051313,3.46629364544475,-2.8499299642755,8.55316138530176,3.14094026720508,6.03627009120769,-6.78784048557658,13.0697210199867,136,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
5,6.82858650396513,4.09844553021348,0.08724350873044,13.5699294991998,7.96471543054374,6.72691032666594,-3.10006741845005,19.0294982795375,135,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
6,6.35768538132694,4.17683377904154,-0.512594809302962,13.2279655719568,7.52745134572034,6.83030185323908,-3.70739543075333,18.762298122194,134,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
7,7.05240285471716,5.00078517886702,-1.17315678434743,15.2779624937818,10.9664169983326,6.75685218923209,-0.14761583190079,22.080449828566,133,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
8,5.60008899805491,4.45793987083993,-1.73256956722773,12.9327475633375,6.76555590624656,6.77400957858209,-4.3766983180882,17.9078101305813,132,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
9,4.83395120104853,3.63461494209732,-1.14445836903227,10.8123607711293,2.85250318287994,7.31171031509503,-9.17419004812262,14.8791964138825,131,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
10,2.33466269872218,2.63214984304366,-1.99483851728793,6.66416391473228,-3.3625560520004,7.19501056915811,-15.1972952826343,8.4721831786335,130,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
11,2.36816814291576,1.9205655744046,-0.790881107941785,5.5272173937733,-0.777057267355423,4.79167768107538,-8.65866568025469,7.10455114554384,129,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
12,2.13288647202261,2.17925049534042,-1.45166160927388,5.71743455331909,-5.30955891987162,5.91245214705974,-15.0346772781398,4.41555943839662,128,n_StrictSupplyDisruption_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
0,-0.410115237376253,1.47111018473643,-2.82987616038523,2.00964568563272,-0.00407883663122585,3.40367982134917,-5.60263393575895,5.5944762624965,140,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
1,-2.11255382816182,1.99539213273074,-5.39468181487441,1.16957415855078,-2.49851311076527,3.78079389458131,-8.71736566102332,3.72033943949278,139,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
2,-2.02987559160692,1.64804849410893,-4.74067413453391,0.680922951320078,-2.4605887357475,3.63825161524748,-8.44498010084937,3.52380262935437,138,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
3,2.41768022256898,2.25030047055087,-1.28373466814723,6.11909511328519,3.04854416904798,5.20556314512741,-5.51384525053976,11.6109335886357,137,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
4,3.34864737167054,3.42513541759637,-2.2851990427628,8.98249378610387,2.87853441858171,5.98794684417009,-6.97076166604409,12.7278305032075,136,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
5,6.83137364417164,3.88315438407571,0.444153071512193,13.2185942168311,7.06950387762852,6.16987160990284,-3.07903181774509,17.2180395730021,135,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
6,6.94807571276302,3.77139300598652,0.744686248206676,13.1514651773194,6.93936126763015,6.02594033197015,-2.9724285432041,16.8511510784644,134,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
7,7.24583480616803,4.41177197923874,-0.0108843351656818,14.5025539475017,10.9256981835264,6.43355991292858,0.343433826536193,21.5079625405166,133,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
8,5.83038920688549,4.19852114683449,-1.07556352931768,12.7363419430887,7.25812826585018,6.08230259618026,-2.74636921969328,17.2626257513936,132,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
9,5.1486085092844,3.36223944433331,-0.381783235406558,10.6790002539754,2.79432597397422,6.56179662229727,-7.99886899952937,13.5875209474778,131,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
10,2.58346955818513,2.29757922084437,-1.19571195642907,6.36265107279932,-4.25329794261961,6.10995106996247,-14.3032731205434,5.79667723530418,130,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
11,2.92467839060593,1.93818356640503,-0.263349878293123,6.11270665950499,-1.39042652856346,4.15961146656767,-8.23237853605623,5.4515254789293,129,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
12,2.52169760569651,2.35343215893804,-1.34935381671696,6.39274902810998,-4.69599626181538,5.59311652541755,-13.8958542646107,4.5038617409799,128,n_StrictSupplyDisruption_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
0,-0.113614126146382,1.21510764296541,-2.11228833981449,1.88506008752173,0.142350921631058,2.08700496337208,-3.29046676183723,3.57516860509934,140,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
1,-1.6440019435269,1.74388976554094,-4.51244534938047,1.22444146232667,-4.30240561379628,2.7383018369074,-8.80651132192129,0.201700094328743,139,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
2,-2.52631835636529,1.10624835929729,-4.34593498246456,-0.706701730266025,-4.41886871294557,1.7358960973554,-7.27416370469151,-1.56357372119964,138,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
3,0.0641681308231425,1.22472034560653,-1.95031757164902,2.0786538332953,1.01994929713319,2.29960424930199,-2.7625630928842,4.80246168715058,137,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
4,1.44650004194349,2.24655093419444,-2.24874741029745,5.14174749418443,1.29479429026816,3.18917137719283,-3.95092581647729,6.54051439701361,136,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
5,2.87469595098962,2.28940525826121,-0.891040591623113,6.64043249360235,0.748057964600835,3.48735910378238,-4.98813730573786,6.48425323493953,135,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
6,3.06158864797613,1.85598574851074,0.00876375796798667,6.11441353798427,2.65012887184064,2.91556900068485,-2.14555537356311,7.4458131172444,134,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
7,3.55017585570276,2.06179059263829,0.158832121387247,6.94151959001828,5.61213339170689,3.0891552432555,0.530925185621929,10.6933415977919,133,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
8,3.30703303664696,2.24993677844482,-0.393783633789506,7.00784970708343,5.07559387191048,2.88932166234073,0.323082656179869,9.82810508764109,132,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
9,1.95597225490295,2.1054365583575,-1.50716270442762,5.41910721423351,-1.18413218921111,3.55921235168965,-7.03851553497831,4.67025115655608,131,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
10,0.775256755934366,1.17445363950852,-1.15654757269759,2.70706108456632,-3.88471596887007,3.11464642795944,-9.0078534425706,1.23842150483046,130,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
11,0.688424053230008,1.41938030098268,-1.64624878286483,3.02309688932485,-1.661664207713,2.74710961057269,-6.18025741429674,2.85692899887073,129,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
12,1.44403906891346,1.26685912124583,-0.639758751504301,3.52783688933123,-1.06975685294346,3.28797776501464,-6.4779990050636,4.33848529917667,128,n_StrictSupplyDisruption_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_with_current_rawN_control,World
0,0.160782984895602,0.158747878011672,-0.100334038022746,0.42190000781395,0.27756048528267,0.295461764791853,-0.208430870160692,0.763551840726033,140,n_StrictSupplyDisruption_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
1,0.0351384214769892,0.257013531318987,-0.387611217688652,0.45788806064263,0.212990013828862,0.600823111868095,-0.775276060883644,1.20125608854137,139,n_StrictSupplyDisruption_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
2,-0.0848806186715968,0.210863626988989,-0.431720420316577,0.261959182973383,0.0903502571203712,0.426880949339399,-0.611806420677027,0.79250693491777,138,n_StrictSupplyDisruption_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
3,-0.408630953122764,0.223491946211926,-0.776242491443894,-0.0410194148016341,-0.155433782228841,0.436867787636873,-0.874017347221618,0.563149782763935,137,n_StrictSupplyDisruption_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
4,-0.623084816850495,0.268049126122443,-1.06398639415417,-0.182183239546822,-0.262712211059121,0.570005250156145,-1.20028741415984,0.674862992041595,136,n_StrictSupplyDisruption_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
5,-0.960690936696791,0.3184525240874,-1.4844987259538,-0.436883147439779,-1.26010385308488,0.773884083443248,-2.53302989457652,0.0128221884067625,135,n_StrictSupplyDisruption_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
6,-1.10265444017706,0.342302871884236,-1.66569256051175,-0.539616319842367,-1.84260262932867,0.774562874971311,-3.11664518352719,-0.568560075130148,134,n_StrictSupplyDisruption_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
7,-0.84675382998468,0.35973739862042,-1.43846919485557,-0.255038465113794,-1.45154596033437,0.734253569415506,-2.65928560708953,-0.24380631357921,133,n_StrictSupplyDisruption_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
8,-0.506531638761441,0.283065751235649,-0.972133366347141,-0.0409299111757411,-1.02459481413953,0.574411859854262,-1.96941824518475,-0.0797713830943055,132,n_StrictSupplyDisruption_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_with_current_rawN_control,World
